fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated
1899,Frank Caracci,2,3,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:31:26.536347
1900,Steve Cantwell,7,6,0,0,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 08, 1986",3.63,34%,5.76,55%,0.65,30%,80%,0.7,2018-11-21 21:31:30.460459
1901,Bo Cantrell,10,10,0,0,"6' 2""",235 lbs.,N/A,Orthodox,"Feb 08, 1969",3.16,16%,12.63,0%,0.00,0%,0%,0.0,2018-11-21 21:31:34.63237
1902,Cody Canterbury,1,10,0,0,"5' 8""",155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:31:38.450589
1903,Jose Canseco,0,1,0,0,"6' 4""",240 lbs.,N/A,Orthodox,"Jul 02, 1964",0.78,10%,4.68,62%,0.00,0%,0%,0.0,2018-11-21 21:31:43.009784
1904,Jared Cannonier,11,4,0,0,"5' 11""",185 lbs.,"77""",Switch,"Mar 16, 1984",3.63,50%,2.83,67%,0.21,33%,44%,0.0,2018-11-21 21:31:46.117812
1905,Guido Cannetti,8,5,0,0,"5' 6""",135 lbs.,"68""",Southpaw,"Dec 19, 1979",2.80,52%,1.95,51%,2.80,50%,75%,0.3,2018-11-21 21:31:49.002362
1906,Luiz Cane,12,5,0,1,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 24, 1981",4.79,41%,5.00,60%,0.56,28%,100%,0.3,2018-11-21 21:31:51.869001
1907,Ronaldo Candido,6,0,0,0,"5' 6""",125 lbs.,N/A,Southpaw,"Apr 24, 1989",1.67,42%,3.87,52%,8.00,53%,0%,5.0,2018-11-21 21:31:54.605561
1908,Carlos Candelario,6,0,0,0,"5' 8""",125 lbs.,"67""",Southpaw,"Jun 04, 1991",3.87,47%,1.67,57%,0.00,0%,46%,0.0,2018-11-21 21:31:57.986257
1909,Asbel Cancio,0,1,0,0,"5' 10""",225 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:32:02.306972
1910,Chico Camus,14,7,0,1,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 26, 1985",2.58,41%,2.46,64%,0.77,40%,72%,0.4,2018-11-21 21:32:06.241913
1911,Will Campuzano,13,6,0,0,"5' 9""",125 lbs.,"70""",Orthodox,"May 27, 1986",2.43,31%,3.82,57%,0.88,45%,48%,0.2,2018-11-21 21:32:10.503293
1912,Derek Campos,19,6,0,0,"5' 9""",155 lbs.,N/A,,"Apr 01, 1988",2.41,23%,10.34,44%,0.00,0%,0%,0.0,2018-11-21 21:32:13.538782
1913,Wagner Campos,11,4,0,0,"5' 6""",145 lbs.,N/A,Southpaw,"Jul 31, 1981",1.54,41%,2.53,51%,2.71,100%,0%,0.0,2018-11-21 21:32:16.271782
1914,John Campetella,0,1,0,0,"5' 9""",235 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:32:20.583981
1915,Shane Campbell,12,6,0,0,"6' 0""",155 lbs.,"71""",Orthodox,"Jan 21, 1987",3.99,59%,3.19,55%,1.36,28%,82%,0.0,2018-11-21 21:32:23.031344
1916,Thomas Campbell,2,1,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:32:26.919273
1917,Mike Campbell,9,4,0,0,"5' 9""",155 lbs.,N/A,Southpaw,N/A,1.40,26%,1.40,63%,5.26,100%,0%,0.0,2018-11-21 21:32:31.256333
1918,Brian Camozzi,7,5,0,0,"6' 2""",170 lbs.,"78""",Orthodox,"Jun 24, 1991",3.15,26%,6.39,54%,0.00,0%,0%,0.7,2018-11-21 21:32:35.691257
1919,Chris Camozzi,24,13,0,0,"6' 2""",185 lbs.,"76""",Orthodox,"Nov 20, 1986",3.57,44%,2.96,56%,0.27,19%,57%,0.5,2018-11-21 21:32:39.319889
1920,Fabricio Camoes,14,9,1,0,"5' 10""",155 lbs.,"73""",Orthodox,"Dec 23, 1978",1.29,33%,1.85,61%,2.34,32%,20%,1.5,2018-11-21 21:32:42.57823
1921,Frank Camacho,21,7,0,0,"5' 10""",170 lbs.,"73""",Orthodox,"May 18, 1989",6.23,45%,7.82,52%,1.46,45%,80%,0.0,2018-11-21 21:32:46.177674
1922,Joe Camacho,13,16,3,0,"5' 9""",155 lbs.,N/A,Orthodox,"Mar 10, 1972",0.31,17%,5.00,42%,0.00,0%,0%,0.0,2018-11-21 21:32:50.093313
1923,Cynthia Calvillo,7,1,0,0,"5' 4""",115 lbs.,"64""",Orthodox,"Jul 13, 1987",3.41,38%,3.10,66%,2.02,53%,69%,2.6,2018-11-21 21:32:54.185272
1924,Darrion Caldwell,10,1,0,0,"5' 10""",135 lbs.,N/A,,"Dec 19, 1987",0.85,34%,0.57,60%,3.41,66%,100%,0.8,2018-11-21 21:32:58.522437
1925,Joanne Calderwood,12,3,0,0,"5' 6""",125 lbs.,"65""",,"Dec 23, 1985",5.90,50%,4.27,44%,1.74,57%,58%,0.4,2018-11-21 21:33:03.223592
1926,Travis Calanoc,5,1,0,0,"5' 8""",145 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:33:06.138922
1927,Priscila Cachoeira,8,1,0,0,"5' 7""",125 lbs.,"65""",Orthodox,"Aug 19, 1988",0.21,16%,10.09,15%,0.00,0%,0%,0.0,2018-11-21 21:33:08.608779
1928,Alex Caceres,14,11,0,1,"5' 10""",145 lbs.,"73""",Southpaw,"Jun 20, 1988",3.86,49%,2.78,63%,0.57,75%,59%,0.8,2018-11-21 21:33:12.316718
1929,Alvin Cacdac,16,11,0,0,"5' 6""",125 lbs.,N/A,Orthodox,N/A,1.21,66%,0.61,0%,0.00,0%,0%,0.0,2018-11-21 21:33:15.546913
1930,Yan Cabral,12,3,0,0,"5' 11""",155 lbs.,"73""",Orthodox,"May 13, 1983",2.02,47%,1.98,62%,2.89,35%,37%,1.2,2018-11-21 21:33:20.598669
1931,Steve Byrnes,6,1,0,0,"6' 0""",170 lbs.,N/A,Orthodox,N/A,1.20,51%,2.67,27%,3.00,60%,0%,4.0,2018-11-21 21:33:23.10421
1932,Charles Byrd,10,5,0,0,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983",3.92,59%,1.59,62%,2.58,57%,57%,1.9,2018-11-21 21:33:26.884465
1933,JP Buys,4,1,0,0,"5' 6""",125 lbs.,"66""",Orthodox,"Apr 30, 1996",2.01,42%,3.35,46%,4.02,50%,0%,0.0,2018-11-21 21:33:30.551089
1934,Raphael Butler,9,2,1,0,"6' 3""",261 lbs.,N/A,,"Jan 04, 1984",4.69,45%,0.94,91%,0.00,0%,100%,14.1,2018-11-21 21:33:33.655537
1935,Ian Butler,3,3,0,1,"5' 8""",155 lbs.,N/A,,N/A,2.09,14%,6.69,36%,0.00,0%,50%,0.0,2018-11-21 21:33:36.942517
1936,Goldman Butler,1,4,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:33:39.011928
1937,Todd Butler,1,4,0,0,"6' 1""",200 lbs.,N/A,Southpaw,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:33:43.255061
1938,Jason Butcher,10,2,0,0,"6' 3""",185 lbs.,N/A,,"Oct 23, 1984",1.82,40%,2.73,25%,13.64,50%,0%,0.0,2018-11-21 21:33:47.01071
1939,Eduardo Bustillos,5,3,0,0,"5' 8""",135 lbs.,N/A,,"Jun 02, 1987",2.61,59%,6.22,35%,0.00,0%,100%,0.0,2018-11-21 21:33:51.161124
1940,Nick Bustamante,5,3,0,0,"5' 9""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:33:53.575439
1941,Murilo Bustamante,14,8,1,0,"6' 2""",183 lbs.,N/A,Orthodox,"Jul 30, 1966",1.33,32%,1.90,60%,2.46,33%,54%,1.2,2018-11-21 21:33:58.096984
1942,Bubba Bush,8,3,0,1,"6' 0""",185 lbs.,"73""",Orthodox,"Jul 24, 1985",0.63,55%,7.01,25%,2.82,50%,60%,0.0,2018-11-21 21:34:02.171901
1943,George Bush,5,2,0,0,"6' 1""",205 lbs.,N/A,,N/A,6.35,64%,2.31,55%,17.31,66%,0%,0.0,2018-11-21 21:34:04.629021
1944,Martin Buschkamp,9,0,0,1,"5' 9""",145 lbs.,"70""",Orthodox,"Jan 06, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:34:09.086189
1945,Nah-Shon Burrell,9,3,0,1,"5' 11""",170 lbs.,"73""",Orthodox,"Feb 05, 1990",4.83,47%,3.45,56%,0.00,0%,52%,0.3,2018-11-21 21:34:12.747763
1946,Derrick Burnsed,8,2,3,0,N/A,155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:34:16.505648
1947,Josh Burns,8,10,0,0,"6' 1""",244 lbs.,N/A,,"May 15, 1978",2.40,48%,5.73,32%,0.00,0%,100%,0.0,2018-11-21 21:34:20.587341
1948,Gilbert Burns,13,3,0,0,"5' 10""",155 lbs.,"71""",Orthodox,"Jul 20, 1986",2.75,39%,3.57,57%,2.23,36%,38%,0.9,2018-11-21 21:34:23.61138
1949,Kevin Burns,9,5,0,0,"5' 10""",170 lbs.,"74""",Orthodox,"Mar 03, 1980",2.74,38%,4.30,52%,0.28,50%,47%,0.8,2018-11-21 21:34:27.297234
1950,Mikey Burnett,5,2,0,0,"5' 6""",170 lbs.,N/A,Orthodox,"Apr 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:34:31.73748
1951,Mads Burnell,9,3,0,0,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 06, 1994",1.28,41%,2.71,51%,3.45,47%,22%,0.4,2018-11-21 21:34:35.451181
1952,Joshua Burkman,29,17,0,1,"5' 10""",170 lbs.,"72""",Orthodox,"Apr 10, 1980",2.69,43%,3.13,51%,2.53,36%,72%,0.3,2018-11-21 21:34:39.13417
1953,Shane Burgos,11,1,0,0,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991",6.54,46%,5.47,66%,0.55,100%,94%,0.3,2018-11-21 21:34:41.357015
1954,Wuliji Buren,10,6,0,0,"5' 9""",135 lbs.,"69""",Orthodox,"Mar 01, 1989",1.93,39%,2.85,61%,3.62,40%,80%,0.0,2018-11-21 21:34:44.837659
1955,Shawn Bunch,7,3,0,0,"5' 5""",135 lbs.,N/A,,"Mar 19, 1983",0.00,0%,1.55,55%,0.00,0%,50%,0.0,2018-11-21 21:34:48.922571
1956,Josh Bumgarner,6,3,0,0,"6' 1""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:34:53.217451
1957,Lee Kwan Bum,0,1,0,0,"6' 2""",286 lbs.,N/A,Orthodox,N/A,0.71,14%,0.00,100%,0.00,0%,0%,0.0,2018-11-21 21:34:56.326502
1958,Paul Buentello,29,14,0,0,"6' 2""",245 lbs.,"77""",Orthodox,"Jan 16, 1974",3.29,45%,3.83,52%,0.19,33%,39%,0.4,2018-11-21 21:35:00.680143
1959,Mayra Bueno Silva,6,0,0,0,"5' 6""",135 lbs.,N/A,Orthodox,"Aug 22, 1991",2.24,34%,2.24,38%,0.00,0%,66%,3.0,2018-11-21 21:35:03.860458
1960,Francisco Bueno,5,2,0,0,"5' 9""",225 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:35:08.002899
1961,Mike Budnik,11,4,0,0,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974",0.65,52%,0.95,53%,0.00,0%,0%,3.4,2018-11-21 21:35:12.164561
1962,Julia Budd,3,1,0,0,"5' 7""",145 lbs.,"67""",,"Jul 04, 1983",3.40,76%,0.81,47%,2.43,62%,83%,0.0,2018-11-21 21:35:14.126107
1963,Courtney Buck,10,5,0,0,"5' 10""",135 lbs.,N/A,Orthodox,"Mar 19, 1982",1.49,28%,3.24,54%,0.00,0%,33%,0.0,2018-11-21 21:35:18.113793
1964,Zak Bucia,7,4,0,0,"5' 10""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:35:22.168249
1965,Justin Buchholz,12,6,0,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 22, 1983",2.35,26%,4.14,51%,0.00,0%,33%,0.8,2018-11-21 21:35:26.132659
1966,Dennis Bryant,5,1,0,0,"6' 0""",205 lbs.,"72""",Orthodox,"Oct 18, 1985",10.56,59%,10.56,13%,0.00,0%,0%,0.0,2018-11-21 21:35:28.89995
1967,Josh Bryant,12,1,0,0,"5' 10""",185 lbs.,N/A,Orthodox,"Apr 23, 1980",1.10,20%,6.10,43%,0.00,0%,0%,0.0,2018-11-21 21:35:32.802732
1968,Derek Brunson,18,7,0,0,"6' 1""",185 lbs.,"77""",Southpaw,"Jan 04, 1984",3.03,44%,2.55,50%,2.74,28%,100%,0.6,2018-11-21 21:35:37.525187
1969,Fernando Bruno,16,4,0,0,"5' 6""",145 lbs.,"70""",,"Feb 24, 1982",1.75,39%,1.78,48%,2.02,22%,56%,0.5,2018-11-21 21:35:40.386142
1970,Steve Bruno,14,5,0,0,"5' 10""",170 lbs.,N/A,Orthodox,"Nov 03, 1981",0.96,52%,3.38,36%,1.94,25%,46%,0.4,2018-11-21 21:35:44.865655
1971,Justin Bruckmann,7,3,0,0,"5' 9""",170 lbs.,N/A,Orthodox,N/A,0.59,66%,5.91,16%,0.00,0%,33%,0.0,2018-11-21 21:35:48.677965
1972,Jules Bruchez,1,2,0,0,"6' 0""",205 lbs.,N/A,Southpaw,"Aug 16, 1977",0.69,50%,5.52,46%,0.00,0%,0%,0.0,2018-11-21 21:35:52.962581
1973,Junie Browning,4,5,0,0,"5' 9""",155 lbs.,N/A,Orthodox,"May 12, 1984",3.76,48%,1.76,66%,3.53,66%,0%,3.5,2018-11-21 21:35:55.955789
1974,Travis Browne,18,7,1,0,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982",2.93,41%,4.31,42%,1.21,68%,75%,0.2,2018-11-21 21:35:58.542259
1975,Humberto Brown,4,5,0,0,"5' 10""",145 lbs.,"71""",,"Nov 03, 1984",1.71,50%,2.19,62%,1.43,25%,0%,0.0,2018-11-21 21:36:02.257223
1976,Damien Brown,17,12,0,0,"5' 10""",155 lbs.,"68""",Orthodox,"Dec 25, 1984",3.66,38%,4.86,50%,0.68,27%,53%,0.7,2018-11-21 21:36:07.198882
1977,Randy Brown,10,3,0,0,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990",2.89,44%,2.37,55%,0.99,41%,77%,0.6,2018-11-21 21:36:10.38814
1978,Frederick Brown,3,2,0,0,"6' 0""",235 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:36:14.585955
1979,Chris Brown,6,4,0,0,N/A,170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:36:18.758079
1980,Terrell Brown,3,1,0,0,N/A,185 lbs.,N/A,,"Apr 13, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:36:22.983254
1981,Todd Brown,15,4,0,1,"5' 11""",205 lbs.,N/A,Orthodox,"Dec 13, 1976",2.15,45%,3.85,48%,0.00,0%,50%,0.0,2018-11-21 21:36:27.278886
1982,Dominic Brown,14,21,0,0,"5' 11""",190 lbs.,N/A,,"Jun 04, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:36:31.393631
1983,Mike Brown,26,9,0,0,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",2.98,44%,2.45,60%,3.23,40%,66%,0.6,2018-11-21 21:36:36.024037
1984,Matt Brown,23,16,0,0,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981",3.78,53%,2.64,56%,1.57,46%,63%,1.6,2018-11-21 21:36:40.663738
1985,Lee Brousseau,5,3,0,0,"6' 1""",205 lbs.,N/A,,"Oct 04, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:36:43.740227
1986,Rob Broughton,15,7,1,0,"6' 2""",265 lbs.,"74""",,"Mar 03, 1983",2.83,60%,2.54,51%,0.00,0%,26%,3.2,2018-11-21 21:36:47.487634
1987,Jarred Brooks,14,2,0,0,"5' 3""",125 lbs.,"62""",Switch,"May 02, 1993",2.12,46%,1.66,62%,4.54,57%,69%,0.6,2018-11-21 21:36:51.621361
1988,CM Punk,0,2,0,0,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 26, 1978",1.10,23%,4.87,40%,0.87,11%,0%,0.0,2018-11-21 21:36:55.901197
1989,Will Brooks,18,4,0,0,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986",4.26,59%,2.54,56%,2.08,51%,82%,0.3,2018-11-21 21:36:59.865946
1990,Jonathan Brookins,14,6,0,0,"6' 0""",145 lbs.,"73""",Southpaw,"Aug 13, 1985",2.69,39%,3.63,56%,1.94,17%,80%,0.3,2018-11-21 21:37:04.12505
1991,Mike Bronzoulis,13,3,1,0,"6' 0""",155 lbs.,N/A,,"Jan 05, 1979",1.13,34%,2.54,37%,0.00,0%,33%,0.0,2018-11-21 21:37:08.379207
1992,Drew Brokenshire,4,2,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:37:13.780353
1993,Antwain Britt,11,5,0,0,"6' 1""",205 lbs.,"77""",,"May 09, 1978",1.46,39%,2.81,44%,1.56,40%,50%,0.0,2018-11-21 21:37:16.413017
1994,Marcelo Brito,8,5,0,0,"6' 1""",170 lbs.,N/A,Orthodox,"Nov 27, 1977",0.60,20%,3.53,55%,0.00,0%,50%,0.0,2018-11-21 21:37:20.928067
1995,Henry Briones,19,8,1,0,"5' 8""",135 lbs.,"69""",,"Oct 22, 1980",3.47,42%,4.68,53%,0.00,0%,52%,0.6,2018-11-21 21:37:24.243722
1996,Aaron Brink,25,21,0,1,"6' 3""",205 lbs.,N/A,Orthodox,"Nov 12, 1974",3.49,42%,5.71,57%,0.00,0%,0%,0.0,2018-11-21 21:37:26.320634
1997,Marcus Brimage,7,5,0,0,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985",3.97,35%,3.64,56%,0.56,100%,80%,0.0,2018-11-21 21:37:30.404632
1998,Jason Brilz,18,5,1,0,"5' 11""",205 lbs.,"71""",Orthodox,"Jul 07, 1975",2.66,40%,1.78,65%,2.37,25%,25%,1.3,2018-11-21 21:37:33.770135
1999,Mack Brewer,0,1,0,0,N/A,205 lbs.,N/A,,N/A,0.00,0%,6.67,36%,0.00,0%,0%,0.0,2018-11-21 21:37:37.771267
2000,Robert Breslin,3,9,0,0,"5' 11""",155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:37:42.147224
2001,Charlie Brenneman,19,8,0,0,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 09, 1981",1.52,56%,1.55,46%,4.23,42%,72%,0.0,2018-11-21 21:37:45.847975
2002,Chris Brennan,19,13,1,0,"5' 8""",170 lbs.,N/A,Orthodox,"Oct 12, 1971",0.60,40%,0.97,50%,0.00,0%,25%,2.1,2018-11-21 21:37:47.581832
2003,Tom Breese,11,1,0,0,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991",3.85,49%,2.57,65%,0.00,0%,72%,0.3,2018-11-21 21:37:51.40132
2004,Martin Bravo,12,2,0,0,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993",6.04,37%,5.19,50%,2.01,33%,85%,0.0,2018-11-21 21:37:54.132814
2005,Michael Bravo,7,4,0,0,N/A,155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:37:58.144798
2006,Diego Brandao,24,11,0,0,"5' 7""",145 lbs.,"68""",Orthodox,"May 27, 1987",2.94,47%,3.38,62%,3.21,68%,80%,0.6,2018-11-21 21:38:02.484866
2007,David Branch,22,5,0,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 26, 1981",1.67,40%,1.89,56%,2.58,32%,42%,0.0,2018-11-21 21:38:06.412398
2008,Joe Brammer,7,3,1,0,"5' 8""",155 lbs.,N/A,Orthodox,"Aug 23, 1983",2.15,31%,2.80,56%,0.81,50%,50%,0.0,2018-11-21 21:38:11.121482
2009,Ebenezer Fontes Braga,13,7,2,0,"6' 0""",199 lbs.,N/A,Orthodox,"Apr 14, 1969",2.42,50%,0.42,71%,0.00,0%,90%,0.6,2018-11-21 21:38:14.79115
2010,Paul Bradley,18,3,0,1,"5' 9""",170 lbs.,N/A,Orthodox,"Jun 13, 1983",2.26,32%,4.13,56%,1.12,16%,100%,0.0,2018-11-21 21:38:17.874183
2011,Kyle Bradley,15,8,0,1,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 19, 1982",1.99,40%,3.45,58%,0.65,50%,40%,0.0,2018-11-21 21:38:21.780671
2012,Ashe Bowman,9,10,0,0,"5' 9""",155 lbs.,N/A,,"Nov 17, 1976",2.43,42%,4.86,57%,0.00,0%,0%,0.0,2018-11-21 21:38:25.332082
2013,Blake Bowman,2,4,0,0,"6' 2""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:29.386809
2014,Roger Bowling,11,5,0,1,"5' 9""",155 lbs.,"68""",Orthodox,"Dec 05, 1982",3.90,47%,3.86,51%,3.09,43%,27%,0.9,2018-11-21 21:38:32.39281
2015,Brian Bowles,10,3,0,0,"5' 7""",135 lbs.,"70""",Orthodox,"Jun 22, 1980",2.36,26%,2.98,64%,1.39,70%,54%,1.4,2018-11-21 21:38:35.025742
2016,Melton Bowen,0,1,0,0,"6' 0""",225 lbs.,N/A,Orthodox,"Jul 16, 1969",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:37.762681
2017,Tai Bowden,1,1,0,0,"5' 11""",230 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:41.892863
2018,Jess Bouscal,3,2,0,0,N/A,155 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:45.967943
2019,Mike Bourke,10,16,1,1,"6' 0""",275 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:49.405548
2020,Rich Bouphanouvong,1,4,0,0,"5' 7""",170 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:52.915129
2021,Roy Boughton,14,8,0,0,"6' 0""",205 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:38:57.155218
2022,Gregory Bouchelaghem,5,4,0,0,"6' 2""",183 lbs.,N/A,Switch,N/A,0.27,21%,1.53,36%,0.00,0%,50%,0.0,2018-11-21 21:39:01.04681
2023,Francois Botha,0,1,0,0,"6' 2""",260 lbs.,N/A,Orthodox,"Sep 28, 1968",0.00,0%,1.05,77%,0.00,0%,0%,0.0,2018-11-21 21:39:04.96236
2024,Poliana Botelho,7,2,0,0,"5' 8""",115 lbs.,N/A,Orthodox,"Dec 15, 1988",4.03,59%,2.51,50%,0.74,100%,88%,0.0,2018-11-21 21:39:09.385524
2025,Chris Bostick,6,3,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:39:12.948436
2026,Marcus Bossett,1,3,0,0,"6' 1""",215 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:39:17.495093
2027,Steve Bosse,12,2,0,0,"5' 11""",205 lbs.,"72""",Orthodox,"Jul 29, 1981",5.99,52%,5.38,50%,0.92,33%,100%,0.0,2018-11-21 21:39:20.637584
2028,Igor Borisov,1,1,0,0,"6' 0""",235 lbs.,N/A,Orthodox,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:39:24.454605
2029,Ray Borg,11,3,0,0,"5' 4""",125 lbs.,"63""",Orthodox,"Aug 04, 1993",1.31,48%,1.92,47%,2.91,44%,39%,1.4,2018-11-21 21:39:28.144684
2030,Rogerio Bontorin,14,1,0,1,"5' 6""",125 lbs.,"67""",Orthodox,"Apr 25, 1992",4.26,53%,4.06,35%,3.12,50%,100%,1.6,2018-11-21 21:39:31.328565
2031,Stephan Bonnar,17,8,0,0,"6' 4""",205 lbs.,"78""",Orthodox,"Apr 04, 1977",2.76,38%,3.01,52%,1.32,40%,60%,1.0,2018-11-21 21:39:33.596173
2032,Marcos Bonilla,4,4,0,0,"5' 10""",145 lbs.,N/A,,N/A,0.47,12%,0.47,94%,0.00,0%,0%,0.0,2018-11-21 21:39:37.470749
2033,Jesse Bongfeldt,15,5,1,0,"6' 0""",185 lbs.,N/A,Orthodox,"Aug 28, 1980",2.91,62%,1.01,50%,1.51,33%,33%,0.0,2018-11-21 21:39:41.638201
2034,Tony Bonello,16,2,1,1,"6' 2""",185 lbs.,N/A,,N/A,0.62,33%,12.62,10%,0.00,0%,0%,0.0,2018-11-21 21:39:46.928803
2035,Luc Bondole,5,2,2,0,"6' 2""",205 lbs.,N/A,,N/A,3.35,51%,2.04,62%,0.00,0%,0%,1.8,2018-11-21 21:39:49.27065
2036,Kyle Bolt,8,4,0,0,"6' 2""",185 lbs.,N/A,,N/A,7.27,52%,7.27,45%,0.00,0%,0%,0.0,2018-11-21 21:39:52.383367
2037,Kotetsu Boku,18,7,2,0,"5' 9""",154 lbs.,N/A,Orthodox,"May 27, 1977",2.47,42%,2.80,53%,0.00,0%,0%,0.0,2018-11-21 21:39:56.875974
2038,Jerry Bohlander,11,4,0,0,"5' 11""",199 lbs.,N/A,Orthodox,"Feb 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:40:00.605512
2039,Derek Bohi,8,5,0,0,"6' 4""",260 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:40:04.779548
2040,Jay Bogan,6,6,0,0,N/A,145 lbs.,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:40:08.83056
2041,Galore Bofando,5,3,0,0,"5' 11""",170 lbs.,"72""",Switch,"May 22, 1982",3.63,45%,3.63,54%,2.37,100%,50%,0.0,2018-11-21 21:40:12.005229
2042,Tim Boetsch,21,12,0,0,"6' 0""",185 lbs.,"74""",Orthodox,"Jan 28, 1981",2.94,51%,2.86,56%,1.56,35%,57%,0.8,2018-11-21 21:40:14.317546
2043,Jeremy Boczulak,0,2,0,0,N/A,N/A,N/A,,N/A,0.00,0%,0.00,0%,0.00,0%,0%,0.0,2018-11-21 21:40:17.578152
2044,James Bochnovic,8,3,0,0,"6' 4""",205 lbs.,"81""",Orthodox,"Feb 13, 1989",0.65,26%,3.64,21%,0.00,0%,0%,0.0,2018-11-21 21:40:20.680176
2045,Kyle Bochniak,8,3,0,0,"5' 7""",145 lbs.,"70""",Orthodox,"Feb 05, 1987",2.56,31%,4.31,60%,1.00,20%,62%,0.0,2018-11-21 21:40:23.81025
